4.916221219976745495e-08 -3.444009854410139555e-05 1.966688358007505713e-05 -2.421011682214213492e-04 1.185371686133375110e-03 4.522076255095076013e-03 1.336377548844118121e-02 3.261387462421352912e-02 6.855245905354036273e-02 1.206685651745435239e-01 1.578964103959491216e-01 1.425407248013478567e-01 9.554438456752487041e-02 -5.518772445171322288e-02 3.097637842760946059e-02 -4.641522954299784516e-03 1.080665454211525564e-03 -4.594021798451910707e-03 1.852711856059897607e-03 -8.191285189974842253e-04 3.811495472270780564e-04 -1.809328094457753760e-04 8.602149064751790316e-05 3.991782772671827298e-05 1.753154621824985559e-05 -6.948813016701284900e-06 2.316550867596795853e-06 6.026746681980393489e-07 1.228372994496224024e-07 1.588262408232754922e-08 -1.364261401064097169e-08 -3.386419848588747498e-11
2.578920157906426210e-08 -1.849964761801535038e-05 1.056859960890078584e-05 -1.302242326650299208e-04 6.392248389427722171e-04 2.451195347788612342e-03 7.320344397927682455e-03 1.828128846408439909e-02 4.059294785080402868e-02 8.171088087900409136e-02 1.425407248013478567e-01 1.861245317035219171e-01 1.680090163123542368e-01 -1.107770008415653873e-01 6.466406926876092087e-02 -8.594981224172014087e-03 2.437470892700727317e-03 -9.689592760669194643e-03 3.908151222388533269e-03 -1.731880622693903480e-03 8.057271362313091169e-04 -3.825482067956057289e-04 1.818833870164984724e-04 8.440518094454428969e-05 3.707076711403673071e-05 -1.469364817281949427e-05 4.898560694900727982e-06 1.274438572018987068e-06 2.597618720824928622e-07 3.358702158989120625e-08 -2.885020704189449448e-08 -7.166413849192605399e-11
1.404183202562879532e-08 -1.012549055632982099e-05 5.785062649765222511e-06 -7.129702909204231132e-05 3.501746683349259474e-04 1.344504554596612396e-03 4.026588848990077241e-03 1.012291257306922876e-02 2.286383081072733067e-02 4.823340752264345527e-02 9.554438456752487041e-02 1.680090163123542368e-01 2.236159291461023435e-01 -2.029455320637474358e-01 1.332406311266505494e-01 -1.426802256894073827e-02 5.171688161010734933e-03 -2.047095040999453303e-02 8.252120246916580873e-03 -3.656986580325160413e-03 1.701300190443168388e-03 -8.077639544249482243e-04 3.840556462241177371e-04 1.782266446473922410e-04 7.827747253124978848e-05 -3.102677124092793713e-05 1.034374115201028716e-05 2.691104589622338797e-06 5.485155064426913352e-07 7.092296368626456258e-08 -6.092067028073442007e-08 -1.513542189273643773e-10
-7.437192426954207152e-09 5.397279814455438413e-06 -3.084016688319152280e-06 3.801810079207729490e-05 -1.868435065159276571e-04 -7.182086723841050102e-04 -2.155206202109753635e-03 -5.438152477312746536e-03 -1.237524023692947346e-02 -2.657789255422086938e-02 -5.518772445171322288e-02 -1.107770008415653873e-01 -2.029455320637474358e-01 2.852582602890640917e-01 -2.684284147824817501e-01 2.949103776924469865e-03 -2.006151817390161921e-02 4.711376881513209408e-02 -1.901129553949009593e-02 8.629953612868999577e-03 -4.007516534077337073e-03 1.906132077441226877e-03 -9.066357864981855171e-04 -4.208967384845657385e-04 -1.848979220195312557e-04 7.329894695230595905e-05 -2.443893835582931664e-05 -6.358641258648932208e-06 -1.296104170964842794e-06 -1.675894895624712291e-07 1.439547173567275288e-07 3.577731841808088335e-10
4.119341841555666472e-09 -2.986797113884819875e-06 1.706632566958027794e-06 -2.103768785055367828e-05 1.033835873126410485e-04 3.973564500351586294e-04 1.192289982886231628e-03 3.008749631089970445e-03 6.851831933019574862e-03 1.476165432172740592e-02 3.097637842760946059e-02 6.466406926876092087e-02 1.332406311266505494e-01 -2.684284147824817501e-01 3.912170154332676453e-01 5.892099037365346181e-02 5.212813617296890162e-02 -9.544886145812730982e-02 3.812089293725481887e-02 -1.754986530124365632e-02 8.133912843931227071e-03 -3.872966234491050097e-03 1.842595101856845481e-03 8.556326505422889254e-04 3.759336785489566677e-04 -1.490478478911636093e-04 4.969843530321420776e-05 1.293142401114133120e-05 2.635935339553287014e-06 3.408381499701253987e-07 -2.927712376988911540e-07 -7.278653609581322987e-10
-7.322413773603879715e-10 5.134043067086741198e-07 -2.931723735083025156e-07 3.609021003518285212e-06 -1.767797568760884176e-05 -6.757725249434381315e-05 -2.010751565162345383e-04 -5.009850929466604747e-04 -1.118900436232996704e-03 -2.334364072504120993e-03 -4.641522954299784516e-03 -8.594981224172014087e-03 -1.426802256894073827e-02 2.949103776924469865e-03 5.892099037365346181e-02 1.401253592483465427e-01 1.191554470206055844e-01 -2.759123081745911560e-02 1.197804662798621599e-02 -8.186419701201593652e-03 3.712729846911778670e-03 -1.809528970310019099e-03 8.650851896735832925e-04 4.035798262355611357e-04 1.777716693223011315e-04 -7.060948574880562747e-05 2.357179663312852132e-05 6.138142564450039161e-06 1.251776335656480441e-06 1.618994191428638564e-07 -1.390729129551235784e-07 -3.474638724628169818e-10
1.315762482131464835e-10 -9.724605739629254787e-08 5.558484812487741456e-08 -6.857122505340409587e-07 3.375755975591359869e-06 1.301359920532927960e-05 3.922543460549244779e-05 9.967176272267378519e-05 2.292850918464312828e-04 5.027613420286976883e-04 1.080665454211525564e-03 2.437470892700727317e-03 5.171688161010734933e-03 -2.006151817390161921e-02 5.212813617296890162e-02 1.191554470206055844e-01 1.023458361503752495e-01 6.336363202897437805e-03 -2.910226518992004019e-02 1.905610316415331379e-02 -1.098291539090592503e-02 5.648057725362747895e-03 -2.796731486887854036e-03 -1.327037411171479121e-03 -5.907741475475792627e-04 2.362103933717019826e-04 -7.919970460253010155e-05 -2.068131636103883058e-05 -4.224612013639869465e-06 -5.468579159454412566e-07 4.698205470375827790e-07 1.194446111910476595e-09
-6.085192878970535845e-10 4.412657888488533277e-07 -2.521362843363556186e-07 3.108101104208736579e-06 -1.527402748866909968e-05 -5.870744824453599716e-05 -1.761638949011064660e-04 -4.446067150022824837e-04 -1.012800874679876386e-03 -2.184044465248041918e-03 -4.594021798451910707e-03 -9.689592760669194643e-03 -2.047095040999453303e-02 4.711376881513209408e-02 -9.544886145812730982e-02 -2.759123081745911560e-02 6.336363202897437805e-03 -1.835486824749911483e-01 1.767994776350111652e-01 -9.488861221997919870e-02 4.663275257789858963e-02 -2.245753054025039636e-02 1.071632944829553971e-02 4.977077998457890909e-03 2.186029945380137379e-03 -8.663610193825794798e-04 2.887872276343916812e-04 7.512466454392772032e-05 1.531120443508574529e-05 1.979658035774785906e-06 -1.700454510510248636e-06 -4.220872298729416699e-09
2.453533643283489706e-10 -1.779278782325812028e-07 1.016669039983677962e-07 -1.253258241143322381e-06 6.158877253589778015e-06 2.367256672327227348e-05 7.103547707401104694e-05 1.792849104224861656e-04 4.084176532807523054e-04 8.807682573209632375e-04 1.852711856059897607e-03 3.908151222388533269e-03 8.252120246916580873e-03 -1.901129553949009593e-02 3.812089293725481887e-02 1.197804662798621599e-02 -2.910226518992004019e-02 1.767994776350111652e-01 -2.447976685811863728e-01 1.859371774995689508e-01 -1.027820991491150693e-01 5.140910744765364582e-02 -2.478336345051674466e-02 -1.154351633920729439e-02 -5.073144978766765470e-03 2.010571367987010281e-03 -6.700923395576146181e-04 -1.742918743092785152e-04 -3.551889612716330685e-05 -4.592142143378916513e-06 3.944444758823334477e-06 9.778268817661592772e-09
-1.081786014599116403e-10 7.849953548940031306e-08 -4.485466396834951451e-08 5.529409857601139729e-07 -2.717465275211457282e-06 -1.044596194399926439e-05 -3.135019135761216597e-05 -7.914127686584540165e-05 -1.803439072688920581e-04 -3.891307390767994993e-04 -8.191285189974842253e-04 -1.731880622693903480e-03 -3.656986580325160413e-03 8.629953612868999577e-03 -1.754986530124365632e-02 -8.186419701201593652e-03 1.905610316415331379e-02 -9.488861221997919870e-02 1.859371774995689508e-01 -2.162954150445599022e-01 1.645717314149840738e-01 -9.391646787457927359e-02 4.745985036989664591e-02 2.250513612454006773e-02 9.965465332724613226e-03 -3.964134519535534619e-03 1.323846233028029215e-03 3.447328048900327627e-04 7.029781044776955827e-05 9.091478173993441350e-06 -7.809564369267705158e-06 -1.948150890404475368e-08
5.035546912032495815e-11 -3.653270163926328365e-08 2.087474536930886119e-08 -2.573299589400039141e-07 1.264655887583325868e-06 4.861295519228660665e-06 1.458942403528790615e-05 3.682934771067207275e-05 8.392339408220720427e-05 1.810759634015571490e-04 3.811495472270780564e-04 8.057271362313091169e-04 1.701300190443168388e-03 -4.007516534077337073e-03 8.133912843931227071e-03 3.712729846911778670e-03 -1.098291539090592503e-02 4.663275257789858963e-02 -1.027820991491150693e-01 1.645717314149840738e-01 -1.845105023015457535e-01 1.417763843099460463e-01 -8.134768675582533526e-02 -4.042454178443980611e-02 -1.820738761142605411e-02 7.290936306697789158e-03 -2.441680462986899579e-03 -6.366257230715147023e-04 -1.298945756496901064e-04 -1.680312524388541401e-05 1.443436269903919955e-05 3.615523805100155932e-08
-2.390235082674242880e-11 1.734027635812219861e-08 -9.908150721825939842e-09 1.221408267402337781e-07 -6.002569444319220927e-07 -2.307350122166254612e-06 -6.924701071015053604e-06 -1.748086945961633935e-05 -3.983480108835211233e-05 -8.595254569301854282e-05 -1.809328094457753760e-04 -3.825482067956057289e-04 -8.077639544249482243e-04 1.906132077441226877e-03 -3.872966234491050097e-03 -1.809528970310019099e-03 5.648057725362747895e-03 -2.245753054025039636e-02 5.140910744765364582e-02 -9.391646787457927359e-02 1.417763843099460463e-01 -1.575343841385179189e-01 1.204965276129794649e-01 6.847268648366718058e-02 3.257890136329155001e-02 -1.334968600919666203e-02 4.517904325695199647e-03 1.184058463591408086e-03 2.422006728853451319e-04 3.136717717717411592e-05 -2.695006140853507779e-05 -6.894346122495256372e-08
1.136670856311464823e-11 -8.245070273550370143e-09 4.711172964458087770e-09 -5.807350418124619940e-08 2.853857282635634647e-07 1.096972648443773828e-06 3.292135786709089612e-06 8.310738803628679020e-06 1.893835300240150399e-05 4.086418318830266903e-05 8.602149064751790316e-05 1.818833870164984724e-04 3.840556462241177371e-04 -9.066357864981855171e-04 1.842595101856845481e-03 8.650851896735832925e-04 -2.796731486887854036e-03 1.071632944829553971e-02 -2.478336345051674466e-02 4.745985036989664591e-02 -8.134768675582533526e-02 1.204965276129794649e-01 -1.312779293900402100e-01 -9.886376148274482467e-02 -5.410610437687567165e-02 2.358535779076616212e-02 -8.207096307255710987e-03 -2.179642042345973814e-03 -4.486723491936126678e-04 -5.827090410222537302e-05 5.008646243598046012e-05 1.344213732502047045e-07
5.309183329576006873e-12 -3.827332990086129911e-09 2.186744241107970903e-09 -2.695251026362662940e-08 1.324392443602133313e-07 5.090463900980795889e-07 1.527662423176871237e-06 3.856452263927348184e-06 8.788069293332735797e-06 1.896260324132402540e-05 3.991782772671827298e-05 8.440518094454428969e-05 1.782266446473922410e-04 -4.208967384845657385e-04 8.556326505422889254e-04 4.035798262355611357e-04 -1.327037411171479121e-03 4.977077998457890909e-03 -1.154351633920729439e-02 2.250513612454006773e-02 -4.042454178443980611e-02 6.847268648366718058e-02 -9.886376148274482467e-02 -1.052640983919103518e-01 -7.635095167032900088e-02 3.864568138396960034e-02 -1.443295043943861218e-02 -3.963625437828438569e-03 -8.288370221148324462e-04 -1.083962902247331725e-04 9.326836188975733957e-05 2.788004178382728389e-07
2.333013007771705255e-12 -1.681605633021468390e-09 9.605635452580383850e-10 -1.183984500524720933e-08 5.817430109104038031e-08 2.235793494262165121e-07 6.709336559795081693e-07 1.693698589705053757e-06 3.859605394911142485e-06 8.328156586215047273e-06 1.753154621824985559e-05 3.707076711403673071e-05 7.827747253124978848e-05 -1.848979220195312557e-04 3.759336785489566677e-04 1.777716693223011315e-04 -5.907741475475792627e-04 2.186029945380137379e-03 -5.073144978766765470e-03 9.965465332724613226e-03 -1.820738761142605411e-02 3.257890136329155001e-02 -5.410610437687567165e-02 -7.635095167032900088e-02 -7.808617894243373436e-02 5.258180646082667026e-02 -2.300362829589579564e-02 -6.824211351697727530e-03 -1.478610714366444248e-03 -1.963760356896560694e-04 1.693639178783265520e-04 6.243000876078614385e-07
-8.862161268468249278e-13 6.662094329969209186e-10 -3.806844002360381893e-10 4.693746109077204432e-09 -2.306184717750901464e-08 -8.862035170659428721e-08 -2.659226497528125646e-07 -6.712935863104158263e-07 -1.529766191721134225e-06 -3.300923449162120265e-06 -6.948813016701284900e-06 -1.469364817281949427e-05 -3.102677124092793713e-05 7.329894695230595905e-05 -1.490478478911636093e-04 -7.060948574880562747e-05 2.362103933717019826e-04 -8.663610193825794798e-04 2.010571367987010281e-03 -3.964134519535534619e-03 7.290936306697789158e-03 -1.334968600919666203e-02 2.358535779076616212e-02 3.864568138396960034e-02 5.258180646082667026e-02 -5.002830081629868614e-02 2.935177036819295454e-02 1.027760578914205594e-02 2.407509836580468045e-03 3.304113965617093787e-04 -2.863786630546858109e-04 -1.502705327065554398e-06
3.024081276157533551e-13 -2.214543145586997488e-10 1.269318897062284989e-10 -1.564647544942925874e-09 7.687945554868527767e-09 2.953876221190483728e-08 8.863687496409771251e-08 2.237682496055707728e-07 5.099579027748365784e-07 1.100420429488985527e-06 2.316550867596795853e-06 4.898560694900727982e-06 1.034374115201028716e-05 -2.443893835582931664e-05 4.969843530321420776e-05 2.357179663312852132e-05 -7.919970460253010155e-05 2.887872276343916812e-04 -6.700923395576146181e-04 1.323846233028029215e-03 -2.441680462986899579e-03 4.517904325695199647e-03 -8.207096307255710987e-03 -1.443295043943861218e-02 -2.300362829589579564e-02 2.935177036819295454e-02 -2.463116259483985604e-02 -1.184590203070663879e-02 -3.298496188406687974e-03 -4.869015472337675024e-04 4.264022281366907871e-04 3.737282011000593619e-06
1.220886367230120031e-13 -5.724913997344034584e-11 3.307936788147665115e-11 -4.068060630176590887e-10 1.999182150951945484e-09 7.681293903156124642e-09 2.305230252954662582e-08 5.820497069240788454e-08 1.326590459691905315e-07 2.862763005450648727e-07 6.026746681980393489e-07 1.274438572018987068e-06 2.691104589622338797e-06 -6.358641258648932208e-06 1.293142401114133120e-05 6.138142564450039161e-06 -2.068131636103883058e-05 7.512466454392772032e-05 -1.742918743092785152e-04 3.447328048900327627e-04 -6.366257230715147023e-04 1.184058463591408086e-03 -2.179642042345973814e-03 -3.963625437828438569e-03 -6.824211351697727530e-03 1.027760578914205594e-02 -1.184590203070663879e-02 -8.602320435632162393e-03 -3.520432821306514106e-03 -6.235274784636311504e-04 5.597679027326747138e-04 9.561000122926378590e-06
5.326678666564294701e-14 -1.157850409487491770e-11 6.777002297278801580e-12 -8.290967923407490090e-11 4.074531324125979458e-10 1.565288120261248432e-09 4.697401066365221090e-09 1.186082229393458639e-08 2.703485588740278268e-08 5.834583007020728260e-08 1.228372994496224024e-07 2.597618720824928622e-07 5.485155064426913352e-07 -1.296104170964842794e-06 2.635935339553287014e-06 1.251776335656480441e-06 -4.224612013639869465e-06 1.531120443508574529e-05 -3.551889612716330685e-05 7.029781044776955827e-05 -1.298945756496901064e-04 2.422006728853451319e-04 -4.486723491936126678e-04 -8.288370221148324462e-04 -1.478610714366444248e-03 2.407509836580468045e-03 -3.298496188406687974e-03 -3.520432821306514106e-03 -2.475446907093972922e-03 -7.127182286482934299e-04 6.818498926075746563e-04 2.458538188170308810e-05
1.283138829224843812e-14 -1.487512981556837048e-12 8.831494703193120983e-13 -1.074801925291162451e-11 5.282223472058206862e-11 2.026791979502684869e-10 6.075070021120365142e-10 1.533175287019090241e-09 3.494864540078479614e-09 7.543644970901520399e-09 1.588262408232754922e-08 3.358702158989120625e-08 7.092296368626456258e-08 -1.675894895624712291e-07 3.408381499701253987e-07 1.618994191428638564e-07 -5.468579159454412566e-07 1.979658035774785906e-06 -4.592142143378916513e-06 9.091478173993441350e-06 -1.680312524388541401e-05 3.136717717717411592e-05 -5.827090410222537302e-05 -1.083962902247331725e-04 -1.963760356896560694e-04 3.304113965617093787e-04 -4.869015472337675024e-04 -6.235274784636311504e-04 -7.127182286482934299e-04 -4.096106107825992783e-04 3.217808295282708069e-04 5.571101491471069748e-05
-1.349480969576818696e-14 1.321240509050561552e-12 -7.806993474296535017e-13 9.407314991360929608e-12 -4.573888281903221409e-11 -1.744440989918485374e-10 -5.218075772966263693e-10 -1.316697339113978673e-09 -3.001869502516765609e-09 -6.479729739073369115e-09 -1.364261401064097169e-08 -2.885020704189449448e-08 -6.092067028073442007e-08 1.439547173567275288e-07 -2.927712376988911540e-07 -1.390729129551235784e-07 4.698205470375827790e-07 -1.700454510510248636e-06 3.944444758823334477e-06 -7.809564369267705158e-06 1.443436269903919955e-05 -2.695006140853507779e-05 5.008646243598046012e-05 9.326836188975733957e-05 1.693639178783265520e-04 -2.863786630546858109e-04 4.264022281366907871e-04 5.597679027326747138e-04 6.818498926075746563e-04 3.217808295282708069e-04 -7.103321986008447964e-04 -1.000727357155381335e-04
-7.284832747477725315e-16 4.273459519333342241e-15 -4.306747067127488990e-15 4.875305227477729278e-14 -2.029954107707191736e-13 -5.609424570518072462e-13 -1.316638156008111344e-12 -3.171612135638104566e-12 -7.405925912117608491e-12 -1.609924038949236567e-11 -3.386419848588747498e-11 -7.166413849192605399e-11 -1.513542189273643773e-10 3.577731841808088335e-10 -7.278653609581322987e-10 -3.474638724628169818e-10 1.194446111910476595e-09 -4.220872298729416699e-09 9.778268817661592772e-09 -1.948150890404475368e-08 3.615523805100155932e-08 -6.894346122495256372e-08 1.344213732502047045e-07 2.788004178382728389e-07 6.243000876078614385e-07 -1.502705327065554398e-06 3.737282011000593619e-06 9.561000122926378590e-06 2.458538188170308810e-05 5.571101491471069748e-05 -1.000727357155381335e-04 -8.330903780461925573e-05
