0.000000000000000000e+00 -8.762875000000000307e-09 5.098290999999999678e-09 -6.530277500000000355e-08 3.494543589999999791e-07 1.526780194999999983e-06 5.413773008000000076e-06 1.685723706999999846e-05 4.880728343700000104e-05 1.442830580409999990e-04 4.004578259060000080e-04 1.604701554109999899e-03 2.557526177217999894e-03 -4.937611394970999740e-02 1.295013901156769898e-01 6.933845177390980385e-01 6.933845177385780101e-01 1.295013901159250136e-01 -4.937611394968499656e-02 2.557526177203999808e-03 -1.604701554090999906e-03 4.004578259439999931e-04 -1.442830546480000067e-04 -4.880728931900000015e-05 -1.685726320000000071e-05 5.413693551000000367e-06 -1.526962388999999993e-06 -3.494183660000000166e-07 -6.543843099999999517e-08 -8.071946000000000407e-09 6.879175999999999779e-09 0.000000000000000000e+00
3.563568000000000117e-09 -2.583672236000000011e-06 1.476288300999999971e-06 -1.819818445999999963e-05 8.942927805100000377e-05 3.437228198840000201e-04 1.031376168984000051e-03 2.602896199448000158e-03 5.929136370886999713e-03 1.278583420040800035e-02 2.690523377534100036e-02 5.679334126679699835e-02 1.209730848638739947e-01 -2.801485013109860089e-01 6.313208818618459839e-01 6.450039811906099763e-02 -6.450039811892499531e-02 -6.313208818617209728e-01 2.801485013109399902e-01 -1.209730848636410006e-01 5.679334126253100107e-02 -2.690523376599900096e-02 1.278583374342399936e-02 5.929136577749000332e-03 2.602900003679999887e-03 -1.031359787109999929e-03 3.437577410680000244e-04 8.942093384799999452e-05 1.822460172700000083e-05 2.356325138000000128e-06 -2.023995415000000009e-06 -5.023256000000000257e-09
2.675569299999999958e-08 -1.585820146299999912e-05 9.022970100999999694e-06 -1.102265127129999973e-04 5.306473146100000289e-04 1.975152721040999895e-03 5.663773658166000417e-03 1.344974318954600054e-02 2.830297827820599937e-02 5.504270881426200079e-02 1.011721412123910008e-01 1.768411562115330127e-01 2.907529653128689828e-01 -4.226426197532929807e-01 4.231198208328210142e-01 -1.106753001618179938e-01 -1.106753001618740045e-01 4.231198208329169930e-01 -4.226426197532470175e-01 2.907529653125480174e-01 -1.768411561917090091e-01 1.011721411632310053e-01 -5.504270656218099994e-02 -2.830297855115199851e-02 -1.344976269608699933e-02 5.663681509344000407e-03 -1.975344740649000001e-03 -5.305989994590000090e-04 -1.103712400640000010e-04 -1.442946897799999957e-05 1.241754584099999986e-05 3.829413999999999697e-08
1.148051470000000052e-07 -5.784345400399999813e-05 3.277414653200000252e-05 -3.968300228349999842e-04 1.872180002180999937e-03 6.751894082541999749e-03 1.850741145812500113e-02 4.133598075356000046e-02 8.021649369743999447e-02 1.402045855236279948e-01 2.235634071597960015e-01 3.202139390999719781e-01 3.907447215355829839e-01 -2.964064718645679775e-01 -2.324770075602730079e-01 -1.571820247275440008e-01 1.571820247275849958e-01 2.324770075601980124e-01 2.964064718645519902e-01 -3.907447215359949877e-01 3.202139390484070036e-01 -2.235634070142490104e-01 1.402045789488829963e-01 8.021649244183300109e-02 4.133604067002800281e-02 -1.850710267891200050e-02 6.752522164417000365e-03 1.872013628146999972e-03 3.972988647240000091e-04 5.251302430699999953e-05 -4.527509398700000243e-05 -1.669718810000000129e-07
3.539638180000000072e-07 -1.536876459960000000e-04 8.668103409499999530e-05 -1.039396083030999984e-03 4.796918929098999834e-03 1.671214000892699836e-02 4.357197525876799898e-02 9.076662989799799686e-02 1.601566730364729907e-01 2.455333332048690032e-01 3.246354441816570180e-01 3.461017736298749869e-01 2.335737303227730099e-01 7.406583530746599364e-02 -3.376305231496820047e-01 6.641755608025499968e-02 6.641755608023500179e-02 -3.376305231497540027e-01 7.406583530721599917e-02 2.335737303254749875e-01 -3.461017735399100070e-01 3.246354438855840185e-01 -2.455333196404649865e-01 -1.601566657593850029e-01 -9.076676238438699529e-02 4.357122664276499857e-02 -1.671361976147099984e-02 -4.796503832913000427e-03 -1.040480266882999952e-03 -1.391815485440000123e-04 1.202437290230000020e-04 5.240427950000000003e-07
8.867240570000000411e-07 -3.336651156840000020e-04 1.872056016390000069e-04 -2.220139327357999962e-03 9.993341288957999224e-03 3.347167383637800198e-02 8.235054700197699806e-02 1.578746345398910067e-01 2.474277543797140100e-01 3.182772277798229799e-01 3.154809368873700004e-01 1.745090488798149986e-01 -1.108535468839560029e-01 3.365465316647400229e-01 1.123771593728150053e-01 1.907497631406100125e-01 -1.907497631406969985e-01 -1.123771593727429935e-01 -3.365465316641110260e-01 1.108535468779909966e-01 1.745090487658109979e-01 -3.154809364310749986e-01 3.182772059843200219e-01 2.474277337972070057e-01 1.578748692877240123e-01 -8.234908039845099947e-02 3.347447125525800093e-02 9.992502296124999850e-03 2.222119600660999936e-03 3.013279328609999781e-04 -2.609402851660000042e-04 -1.339770949000000040e-06
1.934720024000000090e-06 -6.322541229830000399e-04 3.525604354800000143e-04 -4.127757673322999914e-03 1.804871676051500104e-02 5.773626396153200280e-02 1.325618999321039881e-01 2.292494404333600133e-01 3.068129472044809902e-01 3.016857394591179742e-01 1.570517658036419961e-01 -1.110615788789799940e-01 -3.182293954202429775e-01 1.387132609294290109e-01 2.859169651915779986e-01 -4.227307300335299972e-02 -4.227307300329599671e-02 2.859169651915889898e-01 1.387132609285749996e-01 -3.182293954121219737e-01 1.110615789827239935e-01 1.570517652485219906e-01 -3.016857109830040073e-01 -3.068129055345680256e-01 -2.292497942189639926e-01 1.325594294863889910e-01 -5.774076428802200206e-02 -1.804725373947100101e-02 -4.130745582258999599e-03 -5.691284632289999885e-04 4.942129849259999748e-04 2.992701688999999831e-06
3.839588251999999786e-06 -1.091009227789999959e-03 6.039746922060000535e-04 -6.965514180414999687e-03 2.944045071047399903e-02 8.921505601379800532e-02 1.884180200541769878e-01 2.856184142774509938e-01 3.045418948084259725e-01 1.753115310179569897e-01 -8.668573490329699316e-02 -3.019770967667260164e-01 -1.799812846875339933e-01 -2.637800950147249912e-01 -3.715189779214900234e-02 -2.202423306627430133e-01 2.202423306629079924e-01 3.715189779214000260e-02 2.637800950156020119e-01 1.799812846805869948e-01 -3.019770968246879850e-01 8.668573544655500118e-02 1.753115004033679869e-01 3.045418279548319784e-01 2.856188860739419799e-01 -1.884142973614129912e-01 8.922143814536899475e-02 2.943815989940400113e-02 6.969251391304999779e-03 9.783527158489999098e-04 -8.523714138809999896e-04 -6.102483466000000392e-06
7.134375666000000283e-06 -1.764826705085999941e-03 9.686158500960000313e-04 -1.097462408173600044e-02 4.457461736098800031e-02 1.266981503341280124e-01 2.415567814525919899e-01 3.072489304165459956e-01 2.241966805600550117e-01 -2.394307072726399935e-02 -2.728900899827659821e-01 -2.297482061682120102e-01 1.577018811627290129e-01 -2.669896696906429723e-01 -2.328880858368539974e-01 2.457058810313600059e-02 2.457058810296700035e-02 -2.328880858369030138e-01 -2.669896696913969802e-01 1.577018811647699914e-01 2.297482061656689889e-01 -2.728900904178639952e-01 2.394309707099899834e-02 -2.241965923380679904e-01 -3.072495028262079986e-01 2.415516297080060049e-01 -1.267062882367749888e-01 -4.457131033937299786e-02 -1.097823013922000039e-02 -1.575535527084000013e-03 1.378064238559000053e-03 1.169703924699999974e-05
1.266209140299999970e-05 -2.731442778052000156e-03 1.483867653750999991e-03 -1.646613253734199867e-02 6.382672968367900102e-02 1.681478031123229966e-01 2.822880962983759789e-01 2.798088786575589904e-01 7.726030216044900423e-02 -2.123439341332959973e-01 -2.778341918043890080e-01 5.091230878375500174e-02 3.186413707554309749e-01 1.320743953958450068e-01 -1.819743836815300095e-02 2.433967396277459949e-01 -2.433967396279050066e-01 1.819743836819200100e-02 -1.320743953955149930e-01 -3.186413707514629823e-01 5.091230883330299939e-02 2.778341921200220277e-01 -2.123439501074219915e-01 7.726020616792500517e-02 2.798095240555190100e-01 -2.822814319068049915e-01 1.681572036757779942e-01 6.382224994391000328e-02 1.646776843352900158e-02 2.425695329665000007e-03 -2.131677935138999880e-03 -2.150620560699999972e-05
