0 	 0.000000000020174 
1 	 0.000000001179572 
2 	 0.000000045975492 
3 	 0.000001424035682 
4 	 0.000038469313923 
5 	 0.000836032943174 
6 	 0.020532525365853 
7 	 0.021343051712117 
8 	 0.978656948287884 
9 	 0.979467474634150 
10 	 0.999163967056828 
11 	 0.999961530686082 
12 	 0.999998575964323 
13 	 0.999999954024510 
14 	 0.999999998820433 
15 	 0.999999999979827 
