0.000000000000000000e+00 4.991999999999999732e-12 -4.000000000000000311e-15 -1.000000000000000078e-15 -0.000000000000000000e+00 -5.000000000000000152e-14 1.261218000000000101e-09 0.000000000000000000e+00 -9.840256999999999968e-09 2.699999999999999855e-14 2.515710000000000198e-09 1.199999999999999935e-14 2.723700000000000117e-11 4.285627999999999999e-09 3.299999999999999823e-14 -1.700000000000000014e-14 7.457999999999999927e-12 -3.599999999999999806e-13 6.706363600000000062e-08 3.545620649999999931e-07 1.535180221000000073e-06 5.425325268000000142e-06 1.687206697000000088e-05 4.882612537499999683e-05 1.443070769699999936e-04 4.004900588780000055e-04 1.604749925827000066e-03 2.557549332794999998e-03 -4.937628873870499729e-02 1.295020322990650119e-01 -6.933843851303550521e-01 6.933843851302460282e-01 -1.295020322988449935e-01 4.937628873871999918e-02 2.557549332780999912e-03 -1.604749925773000076e-03 4.004900589899999873e-04 -1.443070768919999956e-04 -4.882612362699999769e-05 1.687207051999999957e-05 5.425294822999999923e-06 1.535402542999999958e-06 -3.543202389999999793e-07 -6.820081100000000564e-08 -2.421099999999999852e-11 -3.120929999999999789e-10 3.571700000000000058e-11 -2.260663999999999960e-09 -6.006784999999999746e-09 6.661162000000000411e-09 1.281270000000000012e-10 1.506949999999999899e-10 -2.976500000000000010e-11 -8.624099999999999977e-11 1.005668000000000089e-09 1.201570000000000019e-10 3.463400000000000288e-11 -1.043700000000000006e-11 -1.467880000000000002e-10 -3.901489999999999831e-10 6.249599999999999543e-11 2.390999999999999808e-12
-1.297222000000000011e-09 1.706923000000000062e-09 2.992530000000000005e-10 -4.519300000000000100e-11 1.722699999999999839e-11 -2.030419999999999953e-10 3.716539749999999893e-07 1.508069999999999943e-10 -2.898095668000000211e-06 -1.048450000000000009e-10 7.359847479999999684e-07 1.034350000000000026e-10 7.359629000000000249e-09 1.244156183999999966e-06 1.020859999999999926e-09 6.712299999999999661e-11 1.456339000000000052e-09 5.415299999999999901e-10 1.866026533100000043e-05 9.060113641300000472e-05 3.453010745429999800e-04 1.033047957092000100e-03 2.604467780185000005e-03 5.930514914907000432e-03 1.278699516454600074e-02 2.690617279047900073e-02 5.679404771466600027e-02 1.209735301352690001e-01 -2.801486784383839801e-01 6.313206463686119596e-01 -6.449962760603500378e-02 -6.449962760621100188e-02 6.313206463685320236e-01 -2.801486784383799833e-01 -1.209735301339539965e-01 5.679404771075900055e-02 -2.690617278821300085e-02 1.278699510547600011e-02 5.930514391511000280e-03 -2.604467745783000093e-03 -1.033039202304999928e-03 -3.453449549209999998e-04 9.053672074300000636e-05 1.896106821400000056e-05 7.251370000000000365e-09 9.179337599999999426e-08 -1.008250300000000042e-08 6.653835029999999948e-07 1.772675682999999973e-06 -1.966938998999999872e-06 -3.947014099999999736e-08 -4.493828699999999731e-08 6.452114999999999903e-09 5.794184000000000389e-09 -2.824385480000000069e-07 -3.234499800000000213e-08 -1.000906100000000008e-08 3.181765999999999826e-09 4.433279199999999722e-08 1.179154889999999945e-07 -2.138806199999999926e-08 -1.353305999999999917e-09
-9.583809000000000317e-09 1.059740699999999957e-08 2.344674999999999867e-09 -3.375309999999999793e-10 1.401540000000000105e-10 -1.687031000000000024e-09 2.280803767000000048e-06 1.168594999999999933e-09 -1.778340799600000048e-05 -8.426469999999999544e-10 4.509185191999999605e-06 7.845539999999999772e-10 4.394020600000000120e-08 7.608828247000000398e-06 7.721967000000000658e-09 6.183830000000000141e-10 7.665423000000000321e-09 4.311663000000000106e-09 1.129884410570000008e-04 5.374218350159999788e-04 1.983785871245999886e-03 5.672176681290000237e-03 1.345671944833099973e-02 2.830809051988000119e-02 5.504600954430199922e-02 1.011738601195379950e-01 1.768415767568269903e-01 2.907524823918949952e-01 -4.226417311190989734e-01 4.231192007615119932e-01 1.106756719801860051e-01 -1.106756719800650046e-01 -4.231192007615450223e-01 4.226417311190829862e-01 2.907524823874759745e-01 -1.768415767366439961e-01 1.011738601064700038e-01 -5.504600921839900018e-02 -2.830808751687000080e-02 1.345671828416299988e-02 5.672123912815000071e-03 1.984029678722000044e-03 -5.370358821639999950e-04 -1.147892686020000050e-04 -4.467510200000000077e-08 -5.631367040000000069e-07 6.122637299999999826e-08 -4.082642641999999984e-06 -1.088337456199999969e-05 1.207764594099999988e-05 2.446565199999999975e-07 2.766815760000000126e-07 -3.620210600000000287e-08 -7.704145999999999257e-09 1.713247716000000045e-06 1.940966799999999981e-07 6.109622100000000092e-08 -1.964522299999999984e-08 -2.736465070000000002e-07 -7.278954759999999473e-07 1.354582319999999890e-07 9.384006000000000113e-09
-4.040026000000000127e-08 3.871767799999999961e-08 1.052879000000000041e-08 -1.453933000000000091e-09 6.527749999999999508e-10 -8.041528000000000233e-09 8.317923425999999655e-06 5.185650999999999674e-09 -6.484808196800000070e-05 -3.861847999999999629e-09 1.641788384699999865e-05 3.411011000000000103e-09 1.553634670000000128e-07 2.765399527800000071e-05 3.343338200000000167e-08 3.171894999999999830e-09 2.300169400000000149e-08 1.939075800000000034e-08 4.066473894530000122e-04 1.895478456277000043e-03 6.779957857296000333e-03 1.853234433426599950e-02 4.135384943786699768e-02 8.022669592586000042e-02 1.402084939340219882e-01 2.235630047062560077e-01 3.202112270133140037e-01 3.907415986122850238e-01 -2.964042943682870246e-01 -2.324774835953550001e-01 1.571814414560039896e-01 1.571814414561079898e-01 -2.324774835953219987e-01 -2.964042943682519970e-01 -3.907415986037969802e-01 3.202112269579739934e-01 -2.235630046767529966e-01 1.402084929261850077e-01 8.022668588098499920e-02 -4.135384273405100231e-02 -1.853215627930199921e-02 -6.780764724106999944e-03 1.894103955114000105e-03 4.130595927809999762e-04 1.635657990000000091e-07 2.053114714999999997e-06 -2.209165010000000085e-07 1.488693194600000019e-05 3.970889569099999997e-05 -4.407191708400000037e-05 -9.009779950000000443e-07 -1.012532133999999934e-06 1.196462299999999987e-07 -7.201556300000000409e-08 -6.175537431000000358e-06 -6.919242749999999610e-07 -2.215317869999999963e-07 7.200845799999999908e-08 1.003743631999999901e-06 2.670023263000000060e-06 -5.090734720000000397e-07 -3.839725100000000025e-08
-1.219765910000000062e-07 1.019790169999999983e-07 3.414736100000000057e-08 -4.515013000000000237e-09 2.196137000000000106e-09 -2.772242599999999850e-08 2.209572464699999936e-05 1.659977899999999879e-08 -1.722441858900000070e-04 -1.275952500000000056e-08 4.353524139600000017e-05 1.068895599999999983e-08 3.971474110000000112e-07 7.318587673199999910e-05 1.041871420000000041e-07 1.159919200000000016e-08 4.564026900000000011e-08 6.247318200000000472e-08 1.064758559919999972e-03 4.854962706988000254e-03 1.677769891331500063e-02 4.362402451588200114e-02 9.079681955198100340e-02 1.601667997974370039e-01 2.455302416319569969e-01 3.246264859542379866e-01 3.460927780429429723e-01 2.335682251480840077e-01 7.406732260499300502e-02 -3.376302031535740045e-01 -6.641792840716000124e-02 6.641792840703600320e-02 3.376302031536450032e-01 -7.406732260499100662e-02 2.335682251380049868e-01 -3.460927779431829943e-01 3.246264859331909891e-01 -2.455302394969270108e-01 -1.601667759017079973e-01 9.079679679995099340e-02 4.362353972943999736e-02 1.677962780853399852e-02 -4.851405247231000036e-03 -1.081361542911000095e-03 -4.363828149999999881e-07 -5.452370892999999857e-06 5.798621120000000436e-07 -3.954090690300000134e-05 -1.055388797210000040e-04 1.171510283189999943e-04 2.418658045999999880e-06 2.700543104999999789e-06 -2.814418080000000048e-07 4.815051880000000428e-07 1.619309498799999836e-05 1.791529905999999979e-06 5.844776699999999686e-07 -1.921588200000000025e-07 -2.683370928000000004e-06 -7.137765070999999692e-06 1.395885632999999923e-06 1.149635610000000053e-07
-2.977371599999999860e-07 2.162040970000000027e-07 9.062998799999999443e-08 -1.139602200000000033e-08 6.050518000000000095e-09 -7.835247799999999926e-08 4.795771981199999854e-05 4.341814100000000069e-08 -3.738077779549999879e-04 -3.447550799999999915e-08 9.430190422400000093e-05 2.732019300000000109e-08 8.196091870000000338e-07 1.581718133070000084e-04 2.643535050000000169e-07 3.447352699999999963e-08 5.780654900000000124e-08 1.636254769999999943e-07 2.273474466443999899e-03 1.011042210454099997e-02 3.359408834846200342e-02 8.243421734181100025e-02 1.579080383659429987e-01 2.474231388069859927e-01 3.182551610601440095e-01 3.154584124000059941e-01 1.744951560591249951e-01 -1.108577614722189991e-01 3.365455621937489816e-01 1.123778781358440032e-01 -1.907491818785050086e-01 -1.907491818785780058e-01 1.123778781357770012e-01 3.365455621937289976e-01 1.108577614794010041e-01 1.744951559310949918e-01 -3.154584124725369754e-01 3.182551576669300220e-01 2.474230938158880067e-01 -1.579079815408070131e-01 -8.243320580209899384e-02 -3.359780511867199726e-02 1.010292629909900070e-02 2.308500028944999831e-03 9.518971920000000252e-07 1.183097559500000040e-05 -1.241043921000000036e-06 8.581431409299999696e-05 2.292169294859999903e-04 -2.544759566550000010e-04 -5.312061089999999602e-06 -5.890138324999999735e-06 5.196464389999999711e-07 -1.762052546999999954e-06 -3.462029665299999999e-05 -3.772721063000000173e-06 -1.257938731000000055e-06 4.187563640000000179e-07 5.867023627000000163e-06 1.560455518000000011e-05 -3.137135496999999910e-06 -2.839645639999999954e-07
-6.285331849999999903e-07 3.906633480000000007e-07 2.112934210000000033e-07 -2.497090499999999857e-08 1.464965100000000008e-08 -1.947678919999999928e-07 9.083868023900000240e-05 9.959313000000000554e-08 -7.079729225330000418e-04 -8.180204700000000526e-08 1.782078857520000086e-04 6.110115000000000050e-08 1.448905173000000035e-06 2.981190198319999844e-04 5.856255109999999524e-07 8.955104799999999444e-08 1.076753499999999988e-08 3.742109119999999868e-07 4.225126738791999854e-03 1.825223204035699917e-02 5.792951054434000019e-02 1.326679759045640006e-01 2.292625889676420115e-01 3.067721526686020272e-01 3.016358318309579900e-01 1.570192457318390078e-01 -1.110720866385180028e-01 -3.182276393237449819e-01 1.387108792385899902e-01 2.859168715883069756e-01 4.227343052186700173e-02 -4.227343052174999810e-02 -2.859168715883779743e-01 -1.387108792386420042e-01 -3.182276393255579761e-01 1.110720867524059990e-01 1.570192460437929982e-01 -3.016358277053650117e-01 -3.067720817768629926e-01 2.292624738581570121e-01 1.326661566036090034e-01 5.793564696027300037e-02 -1.823851489127399986e-02 -4.289367080358000295e-03 -1.813708462000000092e-06 -2.240414722500000088e-05 2.311405815000000035e-06 -1.625391490379999963e-04 -4.345274061839999907e-04 4.824951257520000074e-04 1.019967587200000051e-05 1.122478242100000016e-05 -7.798434900000000342e-07 4.920181825999999850e-06 6.440709304200000287e-05 6.888662280999999656e-06 2.357386689999999866e-06 -7.957537929999999569e-07 -1.120981230100000028e-05 -2.980734323299999964e-05 6.178745282000000384e-06 6.199748329999999678e-07
-1.195204748000000080e-06 6.178171520000000014e-07 4.522877389999999861e-07 -4.935723199999999771e-08 3.256045100000000320e-08 -4.445728030000000198e-07 1.566637334759999895e-04 2.094287739999999896e-07 -1.220900494174999990e-03 -1.781667090000000130e-07 3.065186322809999994e-04 1.249794229999999962e-07 2.265093818999999840e-06 5.111683383990000065e-04 1.183302515000000085e-06 2.125375039999999945e-07 -1.996247239999999939e-07 7.814837050000000268e-07 7.126293889807000341e-03 2.975744946519200129e-02 8.948097656860999616e-02 1.885186883285880077e-01 2.855761993226549889e-01 3.044467301878610033e-01 1.752381852457720046e-01 -8.671347103765700282e-02 -3.019746992414130138e-01 -1.799740775514520053e-01 -2.637809235978960110e-01 -3.715280155591799832e-02 2.202416401654490041e-01 2.202416401655080125e-01 -3.715280155578500054e-02 -2.637809235977670030e-01 1.799740775505800083e-01 -3.019746992963330268e-01 8.671347033676900240e-02 1.752381816444809892e-01 3.044466338338540079e-01 -2.855760004298200094e-01 -1.885157554317160034e-01 -8.948999967544299383e-02 2.973472585696600168e-02 7.233105228073999880e-03 3.150061702999999803e-06 3.863162429899999803e-05 -3.905261589000000011e-06 2.803362250829999889e-04 7.501932181969999834e-04 -8.331735695239999955e-04 -1.787039991999999890e-05 -1.950683277900000143e-05 9.235245669999999972e-07 -1.169506423200000075e-05 -1.086932029190000007e-04 -1.135403163799999983e-05 -4.010175744999999739e-06 1.375041969000000058e-06 1.953450088800000144e-05 5.191834469099999936e-05 -1.113459415200000005e-05 -1.250068648999999993e-06
-2.099760123000000079e-06 8.529971259999999788e-07 9.153095360000000193e-07 -8.990956799999999704e-08 6.834481700000000540e-08 -9.581120969999999252e-07 2.532205791200000202e-04 4.158492250000000025e-07 -1.973331964395000099e-03 -3.667177460000000202e-07 4.938944219199999531e-04 2.408657149999999796e-07 3.162571019999999917e-06 8.205987293300000046e-04 2.245360048999999950e-06 4.742366119999999823e-07 -7.782885689999999604e-07 1.535569778000000020e-06 1.122139827742500012e-02 4.502825975850800050e-02 1.270205385497260031e-01 2.416050696411450038e-01 3.071141427064619789e-01 2.240455657109949872e-01 -2.401678314874099857e-02 -2.728936414836989899e-01 -2.297317900406619928e-01 1.577069843546559935e-01 -2.669875264959080119e-01 -2.328882125296979910e-01 -2.457089631115599859e-02 2.457089631104400138e-02 2.328882125296969918e-01 2.669875264958910255e-01 1.577069843515860048e-01 2.297317900204219887e-01 -2.728936403375790132e-01 2.401678456200900119e-02 -2.240454513382159896e-01 3.071138411166470239e-01 2.416007235434479983e-01 1.270326570212139961e-01 -4.499321523988299848e-02 -1.138704097996600002e-02 -5.134430721000000291e-06 -6.243502272900000507e-05 6.154876448999999733e-06 -4.532026008710000257e-04 -1.214212706349000010e-03 1.348826097780000044e-03 2.941825440400000109e-05 3.183305980600000115e-05 -6.750587340000000244e-07 2.502510813700000052e-05 1.711036474629999942e-04 1.733886077900000111e-05 6.367533565000000123e-06 -2.222330039000000110e-06 -3.197076797600000047e-05 -8.490083586599999471e-05 1.890730556600000030e-05 2.396988705000000092e-06
-3.458411727000000081e-06 9.713471909999998947e-07 1.786459711999999932e-06 -1.521917430000000113e-07 1.380867599999999873e-07 -1.986158092000000165e-06 3.914665047829999950e-04 7.957424199999999943e-07 -3.050922030022999894e-03 -7.274603219999999807e-07 7.608006670329999681e-04 4.465650309999999823e-07 3.867187925999999618e-06 1.258497708723999974e-03 4.082694145999999620e-06 1.014108426999999925e-06 -2.117610973000000162e-06 2.898657391000000002e-06 1.682474915173400032e-02 6.443246332873399373e-02 1.684877949336439917e-01 2.822226688142839834e-01 2.795570121733240154e-01 7.707846513534599708e-02 -2.123827239746119977e-01 -2.778046354888170089e-01 5.093070032235699762e-02 3.186378055921679775e-01 1.320770034919059865e-01 -1.819637560311599886e-02 -2.433957876986830027e-01 -2.433957876987289937e-01 -1.819637560321499953e-02 1.320770034916529945e-01 -3.186378055806249887e-01 5.093070039238400265e-02 2.778046340211510201e-01 -2.123827218420190066e-01 7.707834701795600318e-02 -2.795566050339650110e-01 -2.822166519637420157e-01 -1.685029120543209968e-01 6.438115524846499405e-02 1.706920291000900078e-02 8.017263410000000345e-06 9.652517800199999576e-05 -9.222943799999999887e-06 7.009069054540000270e-04 1.880426790645999989e-03 -2.089439094219000016e-03 -4.645501051299999771e-05 -4.980716931400000090e-05 -4.758574169999999748e-07 -4.986645131900000117e-05 -2.560993187750000241e-04 -2.493827451900000101e-05 -9.618904042999999875e-06 3.425090490999999955e-06 5.017496113600000289e-05 1.330616223290000111e-04 -3.088641254200000041e-05 -4.459053500999999996e-06
