-1.49032907474593E-03	-3.95315478261556E-03	-5.68997250073621E-02	-1.37470832517533E-01	6.91264352014362E-01	-6.91264235440580E-01	-1.37470835587510E-01	5.68997250037784E-02	-3.95315449947064E-03	1.49032921743212E-03	-3.44040122266010E-06	-3.44050129568141E-06	-2.11406232266139E-06	-2.11405364876844E-06	8.82606130406371E-07	8.82586704892841E-07	-2.17013546159001E-07	2.17013359016691E-07	1.19021437859395E-06	1.19021574587035E-06	-2.05029509296698E-06	-2.05050400881305E-06	-2.81162020013832E-06	-2.81161821533790E-06	3.48723900174746E-06	3.48724222554882E-06	4.08850759710475E-06	4.08849960173062E-06	-4.62498447041787E-06	-4.62498744297515E-06	5.10472112762888E-06	5.10472358927753E-06	5.53512670130759E-06	5.53512875464833E-06	-5.92203393907640E-06	-5.92203635901194E-06	-6.27081939572933E-06	-6.27081498036719E-06	6.58564510513711E-06	6.58564760214308E-06	6.87054549522254E-06	6.87054677518435E-06	-7.12869117721842E-06	-7.12869332618336E-06	-7.36306617209916E-06	-7.36306802982253E-06	7.57612612460600E-06	7.57612724870857E-06	7.77003253713023E-06	7.77003535068676E-06	-7.94674168787320E-06	-7.94674339668213E-06	-8.10812923410335E-06	-8.10812494415727E-06	8.25526880668297E-06	8.25525278110640E-06	8.38969520076189E-06	8.38968838895377E-06	-8.51257947650720E-06	-8.51257966740490E-06	-8.62505059230706E-06	-8.62505190451388E-06	8.72796972622218E-06	8.72796499101024E-06	8.82217572589330E-06	8.82217560799756E-06	-8.90843339756476E-06	-8.90843015809232E-06	-8.98740711059166E-06	-8.98740597215982E-06	9.05970807268285E-06	9.05971727301684E-06	1.00000000000000E+00	9.12575435937143E-06	-9.18620595382165E-06	-9.18621620002515E-06	-9.24144301440045E-06	-9.24145059841137E-06	9.29187270984680E-06	9.29187304938580E-06	9.33785440219612E-06	9.33785852224110E-06	-9.37973616898529E-06	-9.37973557731515E-06	-9.41779515758299E-06	-9.41779757127547E-06	9.45233765841629E-06	9.45233487669675E-06	9.48360187504965E-06	9.48360503649788E-06	-9.51181414670839E-06	-9.51181616720649E-06	9.53722307342339E-06	-9.53721988596843E-06	9.55995878860861E-06	9.55995957536129E-06	-9.58025366185660E-06	9.58025465520085E-06	-9.59825631127324E-06	-9.59825710448364E-06	9.61410948732298E-06	-9.61411045904955E-06	9.62796476606774E-06	9.62796496162118E-06	-9.63994736539172E-06	9.63994827208545E-06	-9.65014520606891E-06	-9.65014970132317E-06	9.65874921672147E-06	-9.65874955436670E-06	9.66579382560587E-06	9.66579129007594E-06	-9.67135876069331E-06	9.67136089977893E-06	-9.67559693873745E-06	-9.67559757440369E-06	9.67850548043232E-06	-9.67850609739127E-06	9.68026560858852E-06	9.68026629040395E-06	-9.68086336611835E-06	9.68086140991059E-06	-9.68039704761982E-06	-9.68040206604217E-06	9.67890829295728E-06	-9.67890885581946E-06	9.67647036362464E-06	9.67647090676841E-06	-9.67313358638801E-06	9.67313685707805E-06	-9.66893931342564E-06	-9.66893998001330E-06	9.66393883896190E-06	-9.66393718017181E-06	9.65817910393704E-06	9.65817992196263E-06	-9.65169076502463E-06	9.65169845252353E-06	-9.64452496652777E-06	-9.64452761117701E-06	9.63670047863264E-06	-9.63670103363409E-06	9.62825585496047E-06	9.62825358068911E-06	-9.61923667948769E-06	9.61923901410019E-06	-9.60965978314770E-06	-9.60965643303170E-06	9.59952840183069E-06	-9.59952800658489E-06	9.58894476405176E-06	9.58894792231968E-06	-9.57783337815548E-06	9.57783965743945E-06	-9.56626969140949E-06	-9.56627656252813E-06	9.55428811793108E-06	-9.55428850288047E-06	9.54187484161836E-06	9.54187520938774E-06	-9.52904783389699E-06	9.52905290293170E-06	-9.51590373190194E-06	-9.51591227185660E-06	9.50237634087887E-06	-9.50237672279675E-06	9.48842205720924E-06	9.48842249161616E-06	-9.47423752282115E-06	9.47424427388853E-06	-9.45972083933951E-06	-9.45972788418945E-06	9.44483744926143E-06	-9.44484189896764E-06	9.42970412882810E-06	9.42970523049207E-06	-9.41430353247504E-06	9.41430394264900E-06	-9.39862177960381E-06	-9.39862225639402E-06	9.38271442204179E-06	-9.38272347266237E-06	9.36653250238486E-06	9.36653281786197E-06	-9.35008275706630E-06	9.35008500243724E-06	-9.33346631334648E-06	-9.33347323101483E-06	9.31659006039545E-06	-9.31659083948854E-06	9.29951440356884E-06	9.29951718917840E-06	-9.28224700103248E-06	9.28224735447494E-06	-9.26478170728290E-06	-9.26478208701039E-06	9.24711861538437E-06	-9.24712027178957E-06	9.22931300510269E-06	9.22931275555603E-06	-9.21129289515351E-06	9.21129324532294E-06	-9.19311991609604E-06	-9.19312058358392E-06	9.17478984751709E-06	-9.17479019097301E-06	9.15629815224949E-06	9.15629899141153E-06	-9.13766151798110E-06	9.13766187341327E-06	-9.11887301748635E-06	-9.11887320361018E-06	9.09994905618587E-06	-9.09994961523216E-06	9.08089970375754E-06	9.08089956482990E-06	-9.06171210974057E-06	9.06171235190846E-06	-9.04239658847457E-06	-9.04239672530276E-06	9.02296756592760E-06	-9.02296425745185E-06	9.00340161904352E-06	9.00340533985673E-06	-8.98373847164504E-06	8.98373865394466E-06	-8.96394708119278E-06	-8.96395321600517E-06	8.94406593399549E-06	-8.94406698721686E-06	8.92407904469594E-06	8.92407782826858E-06	8.90399303962314E-06	8.90399264218007E-06	-8.88380460614145E-06	-8.88380482648148E-06	-8.86352110005558E-06	-8.86352142842070E-06	8.84315118457772E-06	8.84314605070645E-06	8.82268043388432E-06	8.82268460309491E-06	-8.80214674323432E-06	-8.80214292052232E-06	-8.78150292509467E-06	-8.78150236032236E-06	8.76077419441292E-06	8.76077865938276E-06	8.73999381008996E-06	8.73999404289049E-06	-8.71911979205373E-06	-8.71911124345091E-06	-8.69817895292188E-06	-8.69817918198104E-06	8.67716220789924E-06	8.67716252215573E-06	8.65607316337635E-06	8.65607314714558E-06	-8.63491155398209E-06	-8.63490367194991E-06	-8.61369640654241E-06	-8.61369569361925E-06	8.59240672058854E-06	8.59240259593111E-06	8.57105044067021E-06	8.57105466973406E-06	-8.54964579767047E-06	-8.54964569546278E-06	-8.52817451412135E-06	-8.52817488767468E-06	8.50664475526145E-06	8.50664517226462E-06	8.48505987891084E-06	8.48506011297916E-06	-8.46341741305998E-06	-8.46341792872919E-06	-8.44172363489826E-06	-8.44172382545682E-06	8.41997690698393E-06	8.41997692167972E-06	8.39817761955743E-06	8.39817812443854E-06	-8.37633179671247E-06	-8.37633192602925E-06	-8.35443587976180E-06	-8.35443499623060E-06	8.33249379956047E-06	8.33249395181377E-06	8.31050517995961E-06	8.31050527587999E-06	-8.28847175025281E-06	-8.28847177363603E-06	-8.26639320234305E-06	-8.26639407269340E-06	8.24427373986711E-06	-8.24427364503469E-06	8.22211062720444E-06	8.22210991852470E-06	-8.19991173004006E-06	8.19991175347566E-06	-8.17767071469185E-06	-8.17767083799571E-06	8.15539062639608E-06	-8.15538946507118E-06	8.13307494526164E-06	8.13307494887754E-06	-8.11071905369044E-06	8.11071884238929E-06	-8.08833157772214E-06	-8.08833170597818E-06	8.06590630784395E-06	-8.06590685367801E-06	8.04344930367792E-06	8.04344943803224E-06	-8.02094644412517E-06	8.02094504840723E-06	-7.99841896246844E-06	-7.99842230411924E-06	7.97587314903961E-06	-7.97587328720621E-06	7.95328827090152E-06	7.95328914503288E-06	-7.93066953742525E-06	7.93066985047192E-06	-7.90802545366415E-06	-7.90802541809344E-06	7.88534674886291E-06	-7.88534759145439E-06	7.86264844803497E-06	7.86264851887350E-06	-7.83992175040092E-06	7.83992183323549E-06	-7.81716355865495E-06	-7.81716476797676E-06	7.79437581317879E-06	-7.79437670792919E-06	7.77156221209083E-06	7.77156208447486E-06	-7.74873098556806E-06	7.74873115482916E-06	-7.72586891351705E-06	-7.72586832989916E-06	7.70296632388688E-06	-7.70296486786756E-06	7.68007924078767E-06	7.68008021592474E-06	-7.65716158761220E-06	7.65716154127650E-06	-7.63421385020162E-06	-7.63421369643602E-06	7.61124163705371E-06	-7.61124197493726E-06	7.58824304560561E-06	7.58824497319884E-06	-7.56522861006982E-06	7.56522793365882E-06	-7.54219585029899E-06	-7.54219394688460E-06	7.51914087581833E-06	-7.51914096549671E-06	7.49606930358214E-06	7.49606923629984E-06	-7.47297151208920E-06	7.47297255703615E-06	-7.44987511527533E-06	-7.44987522605115E-06	7.42673993596477E-06	-7.42673985939564E-06	7.40360026055644E-06	7.40359931946354E-06	-7.38043810566455E-06	7.38043698400405E-06	-7.35726090731327E-06	-7.35725964741429E-06	7.33406442752942E-06	-7.33406427414437E-06	7.31085585944310E-06	7.31085576632867E-06	-7.28763086265186E-06	7.28763075609394E-06	-7.26438451972583E-06	-7.26438434304442E-06	7.24113393655630E-06	-7.24113400452554E-06	7.21786687202042E-06	7.21786596206578E-06	-7.19456366421421E-06	7.19456309127253E-06	-7.17128836236268E-06	-7.17128815193714E-06	7.14797804870130E-06	-7.14797849472838E-06	7.12465644914322E-06	7.12465655408587E-06	-7.10132198141745E-06	7.10132332920294E-06	-7.07797567378202E-06	-7.07797469265395E-06	7.05461366211664E-06	-7.05461365488199E-06	7.03124508434215E-06	7.03124566556583E-06	-7.00786766440883E-06	7.00786525305078E-06	-6.98445942659613E-06	-6.98445856355336E-06	6.96106264147873E-06	-6.96106358838952E-06	6.93765338481101E-06	6.93765222247723E-06	-6.91423466690389E-06	6.91423254652334E-06	-6.89079970323521E-06	-6.89079702581066E-06	6.86735269001220E-06	-6.86735146782370E-06	6.84389739117878E-06	6.84389741626459E-06	-6.82042953224882E-06	6.82042832798215E-06	-6.79696448357682E-06	-6.79696449831130E-06	6.77349039750900E-06	-6.77349100802579E-06	6.75000099164951E-06	6.75000082062478E-06	-6.72649068813725E-06	6.72648971591863E-06	-6.70300108992415E-06	-6.70300088555861E-06	6.67947780799278E-06	-6.67947624321312E-06	6.65596010208479E-06	6.65596147607217E-06	-6.63243911721975E-06	6.63244082211539E-06	-6.60891415813689E-06	-6.60891406648646E-06	6.58537040397946E-06	-6.58537132397025E-06	6.56182382850340E-06	6.56182377343762E-06	-6.53828006667859E-06	6.53827964216496E-06	-6.51472005254554E-06	-6.51472000737755E-06	6.49116586439045E-06	-6.49116133023554E-06	6.46758984644670E-06	6.46758939719012E-06	-6.44401364168962E-06	6.44401354357230E-06	-6.42042082370532E-06	-6.42042240691605E-06	6.39684826549187E-06	-6.39684819187692E-06	6.37325323637131E-06	6.37325468222721E-06	-6.34966911738375E-06	6.34966834801852E-06	-6.32606019103031E-06	-6.32606043775207E-06	6.30246598046747E-06	-6.30246592078844E-06	6.27885779173388E-06	6.27885629207859E-06	-6.25525372507151E-06	6.25523697914550E-06	-6.23162157670756E-06	-6.23162177017683E-06	6.20800455979276E-06	-6.20800413992525E-06	6.18437997684582E-06	6.18437971594155E-06	-6.16075611733448E-06	6.16075553233642E-06	-6.13712094768388E-06	-6.13712082895309E-06	6.11348530913823E-06	-6.11348550055034E-06	6.08985494460014E-06	6.08985485744946E-06	-6.06621301302432E-06	6.06621291815304E-06	-6.04257946290317E-06	-6.04258781477527E-06	6.01892654661591E-06	-6.01892651465334E-06	5.99528831625208E-06	5.99529179068353E-06	-5.97163021727166E-06	5.97162975901098E-06	-5.94798250577946E-06	-5.94798254199630E-06	5.92432725666383E-06	-5.92433782257669E-06	5.90067387475756E-06	5.90067172408492E-06	-5.87701108928031E-06	5.87701469379242E-06	-5.85335828957625E-06	-5.85335848309347E-06	5.82969967074614E-06	-5.82969952765682E-06	5.80604354707540E-06	5.80604284917211E-06	-5.78237478582834E-06	5.78237496601301E-06	-5.75871680574497E-06	-5.75871614324122E-06	5.73504658843544E-06	-5.73504798635334E-06	5.71138530999333E-06	5.71138530915843E-06	-5.68771206978936E-06	5.68771158524712E-06	-5.66404676497016E-06	-5.66404731039667E-06	5.64038468765599E-06	-5.64038561521910E-06	5.61671442365162E-06	5.61671980721020E-06	-5.59304961161402E-06	5.59304983515906E-06	-5.56937359987462E-06	-5.56937318197320E-06	5.54570943634797E-06	-5.54570928947494E-06	5.52202749031317E-06	5.52202850381541E-06	5.49836488984404E-06	5.49836494100224E-06	-5.47470067252809E-06	-5.47469317159115E-06	-5.45102511083176E-06	-5.45102572222932E-06	5.42736348380215E-06	5.42736424125635E-06	5.40369743484880E-06	5.40369565269313E-06	-5.38001971894432E-06	-5.38002059103280E-06	-5.35636986030181E-06	-5.35636032670724E-06	5.33268518538514E-06	5.33268502932986E-06	5.30901765423261E-06	5.30901918416087E-06	-5.28535321993101E-06	-5.28535337112179E-06	-5.26168975499224E-06	-5.26168395840551E-06	5.23802739921458E-06	-5.23802755538939E-06	5.21436548876981E-06	5.21436622380051E-06	-5.19069719285222E-06	5.19069730012029E-06	-5.16703475791501E-06	-5.16703657321075E-06	5.14338269613882E-06	-5.14338234406338E-06	5.11971712246159E-06	5.11971651779890E-06	-5.09605880752776E-06	5.09606022634676E-06	-5.07240670028977E-06	-5.07240687907090E-06	5.04875176053210E-06	-5.04875097792875E-06	5.02509701162717E-06	5.02509696191797E-06	-5.00144335609817E-06	5.00144290954067E-06	-4.97779107940148E-06	-4.97778952986567E-06	4.95414727283310E-06	-4.95414627775092E-06	4.93050216439175E-06	4.93050156667845E-06	-4.90685005027375E-06	4.90684944151181E-06	-4.88320595489756E-06	-4.88320727067747E-06	4.85956816516850E-06	-4.85956837433367E-06	4.83592861901628E-06	4.83592694278486E-06	-4.81228920459631E-06	4.81228908397631E-06	-4.78865145852302E-06	-4.78865051925454E-06	4.76501958476697E-06	-4.76502073516511E-06	4.74139157185656E-06	4.74139049633872E-06	-4.71775725209299E-06	4.71775707159785E-06	-4.69413013125950E-06	-4.69413007774470E-06	4.67050139419614E-06	-4.67050184964403E-06	4.64687541874205E-06	4.64687515182440E-06	-4.62326298715403E-06	4.62326428337971E-06	-4.59964493285127E-06	-4.59964275395344E-06	4.57602656990469E-06	-4.57602643146750E-06	4.55240991381260E-06	4.55241069345272E-06	-4.52879851296083E-06	4.52879844958648E-06	-4.50519437171661E-06	-4.50519246468381E-06	4.48158667637704E-06	-4.48158642231820E-06	4.45798495037209E-06	4.45798508081728E-06	-4.43438144459696E-06	4.43438141186910E-06	-4.41078257803700E-06	-4.41078235915938E-06	4.38718748993592E-06	-4.38718741343095E-06	4.36359482259438E-06	4.36359470637619E-06	-4.34000390187621E-06	4.34000380294043E-06	-4.31642223086164E-06	-4.31642041869784E-06	4.29283334235542E-06	-4.29283098680337E-06	4.26924944351414E-06	4.26924927472883E-06	-4.24567206729760E-06	4.24567214761535E-06	-4.22209332771943E-06	-4.22209329524494E-06	4.19852024103079E-06	-4.19852034831938E-06	4.17494880165198E-06	4.17494869473772E-06	-4.15138216768862E-06	4.15138144423589E-06	-4.12781621178204E-06	-4.12781624535061E-06	4.10425531323781E-06	-4.10425558448629E-06	4.08069288646868E-06	4.08069276278702E-06	-4.05714058105925E-06	4.05714057885441E-06	-4.03358769732515E-06	-4.03358727602733E-06	4.01003906412103E-06	-4.01003787339448E-06	3.98648992287339E-06	3.98648984674829E-06	-3.96294855296527E-06	3.96294600207991E-06	-3.93940820135843E-06	-3.93940681444401E-06	3.91586802299914E-06	-3.91586841748293E-06	3.89233313156654E-06	3.89233333404949E-06	-3.86880219428765E-06	3.86880220620271E-06	-3.84527487684536E-06	-3.84527499785225E-06	3.82174970137502E-06	-3.82174944764224E-06	3.79822823998143E-06	3.79822764904527E-06	-3.77470810924253E-06	3.77470784619078E-06	-3.75119204655226E-06	-3.75119192400319E-06	3.72767995113414E-06	-3.72768058116188E-06	3.70416921317296E-06	3.70416896530576E-06	-3.68066661951842E-06	3.68066552701822E-06	-3.65716249499356E-06	-3.65716039721361E-06	3.63366163669796E-06	-3.63366154105392E-06	3.61016560424677E-06	3.61016632119423E-06	-3.58667133926378E-06	3.58667147203032E-06	-3.56318229268354E-06	-3.56318222799056E-06	3.53969464690754E-06	-3.53969460224094E-06	3.51621133855932E-06	3.51621129914426E-06	-3.49273007292082E-06	3.49272980294579E-06	-3.46925397082766E-06	-3.46925384353679E-06	3.44578041082651E-06	-3.44577861881483E-06	3.42230977693948E-06	3.42230877836650E-06	-3.39884208701932E-06	3.39884174614093E-06	-3.37537734454377E-06	-3.37537744489844E-06	3.35191655200336E-06	-3.35191660197227E-06	3.32845815397251E-06	3.32845806576462E-06	-3.30500410333204E-06	3.30500405519234E-06	-3.28155208450498E-06	-3.28155185255200E-06	3.25810553064541E-06	-3.25810489898732E-06	3.23466029227589E-06	3.23465864168998E-06	-3.21121859678553E-06	3.21121846342801E-06	-3.18777951981212E-06	-3.18778056344309E-06	3.16434310379430E-06	-3.16434422743357E-06	3.14091302594534E-06	3.14091292737354E-06	-3.11748327904425E-06	3.11748321789911E-06	-3.09405858078678E-06	-3.09405847987831E-06	3.07063597894839E-06	-3.07063593192679E-06	3.04721605033537E-06	3.04721665093906E-06	-3.02380082122689E-06	3.02379974958812E-06	-3.00038758513343E-06	-3.00038763639097E-06	2.97697707129290E-06	-2.97697684189818E-06	2.95357148059373E-06	2.95357146021808E-06	-2.93016798182541E-06	2.93016795920227E-06	-2.90676774225230E-06	-2.90676771869091E-06	2.88336974830330E-06	-2.88337038151037E-06	2.85997634287980E-06	2.85997629058473E-06	-2.83658448433176E-06	2.83658540035173E-06	-2.81319755024329E-06	-2.81319646637801E-06	2.78981190565146E-06	-2.78981175207567E-06	2.76642960902173E-06	2.76643072138128E-06	-2.74305005156958E-06	2.74305013496415E-06	-2.71967380599460E-06	-2.71967567653320E-06	-2.69630367034290E-06	-2.69630328564896E-06	2.67293276195083E-06	2.67293303347756E-06	2.64956714468703E-06	2.64956797012694E-06	-2.62620391665739E-06	-2.62620383660056E-06	-2.60284294772090E-06	-2.60284294509244E-06	2.57948631928255E-06	-2.57948696241464E-06	2.55612981147143E-06	2.55612965734255E-06	-2.53277863990743E-06	2.53277883829402E-06	-2.50943013628152E-06	-2.50943010392580E-06	2.48608440691676E-06	-2.48608428172326E-06	2.46274075762872E-06	2.46274073965092E-06	-2.43940042003347E-06	2.43940037354146E-06	-2.41606178319003E-06	-2.41606258153735E-06	2.39272849831844E-06	-2.39272745166931E-06	2.36939661872682E-06	2.36939681466248E-06	-2.34606651521331E-06	2.34606637562034E-06	-2.32274124471380E-06	-2.32274124395453E-06	2.29941797714925E-06	-2.29941793774859E-06	2.27609724797713E-06	2.27609716595976E-06	-2.25277888912967E-06	2.25277887876837E-06	-2.22946350461047E-06	-2.22946346095109E-06	2.20614986925725E-06	-2.20615063982525E-06	2.18284100430670E-06	2.18283990464325E-06	-2.15953371008982E-06	2.15953366317257E-06	-2.13622756973385E-06	-2.13622752086556E-06	2.11292650225209E-06	-2.11292649430417E-06	2.08962722466894E-06	2.08962711861333E-06	-2.06632994708140E-06	2.06632986070604E-06	-2.04303534564803E-06	-2.04303533814508E-06	2.01974256994207E-06	-2.01974326226857E-06	1.99645245376334E-06	1.99645301012957E-06	-1.97316631925370E-06	1.97316630576135E-06	-1.94988214947617E-06	-1.94988140169260E-06	1.92659997454465E-06	-1.92659988503993E-06	1.90332014749828E-06	1.90332013658710E-06	-1.88004334844192E-06	1.88004252867746E-06	-1.85676771831624E-06	-1.85676784672659E-06	1.83349688263437E-06	-1.83349573742352E-06	1.81022310363813E-06	1.81022283083302E-06	-1.78695584636637E-06	1.78695592063828E-06	-1.76369000739967E-06	-1.76369002041483E-06	1.74042691091310E-06	-1.74042638690976E-06	1.71716528761128E-06	1.71716521223254E-06	-1.69390597232021E-06	1.69390596623010E-06	-1.67064954669508E-06	-1.67064911627924E-06	1.64739406258446E-06	-1.64739422003403E-06	1.62414200431108E-06	1.62414156108316E-06	-1.60089025226867E-06	1.60089021218642E-06	-1.57764095403075E-06	-1.57764113416031E-06	1.55439425861901E-06	-1.55439426324996E-06	1.53115077498038E-06	1.53115014163345E-06	-1.50790722064524E-06	1.50790715468513E-06	-1.48466633878020E-06	-1.48466632154833E-06	1.46142720305796E-06	-1.46142721827997E-06	1.43819018218763E-06	1.43819014705971E-06	-1.41495700588708E-06	1.41495597892345E-06	-1.39172218940339E-06	-1.39172217802270E-06	1.36848974988664E-06	-1.36848953032050E-06	1.34525872988423E-06	1.34525819528063E-06	-1.32203317869250E-06	1.32203353297822E-06	-1.29880708206921E-06	-1.29880677424648E-06	1.27558185361716E-06	-1.27558186563507E-06	1.25235889385011E-06	1.25235890822948E-06	-1.22913722331314E-06	1.22913700436599E-06	-1.20591710683525E-06	-1.20591724661825E-06	1.18270078277072E-06	-1.18270070182967E-06	1.15948497686790E-06	1.15948471506308E-06	-1.13626951317094E-06	1.13626946620014E-06	-1.11305639354769E-06	-1.11305633036479E-06	1.08984435084398E-06	-1.08984435507859E-06	1.06663376124328E-06	1.06663369994630E-06	-1.04342454857835E-06	1.04342451582602E-06	-1.02021642352459E-06	-1.02021630258412E-06	9.97010711376153E-07	-9.97011391715571E-07	9.73804518236255E-07	9.73804687016323E-07	-9.50600621907544E-07	9.50600775733093E-07	-9.27399596102899E-07	-9.27399593070767E-07	9.04195985296109E-07	-9.04195720980072E-07	8.80998524388744E-07	8.80998436019821E-07	-8.57801444624413E-07	8.57801389115360E-07	-8.34600878869295E-07	-8.34600848918389E-07	8.11407611806180E-07	-8.11407011796209E-07	7.88211580720268E-07	7.88211795775490E-07	-7.65017278045124E-07	7.65017267641537E-07	-7.41824130092785E-07	-7.41824108947946E-07	7.18632239934782E-07	-7.18632070716212E-07	6.95440309916952E-07	6.95440306943764E-07	-6.72249810819358E-07	6.72249759977406E-07	-6.49061761708427E-07	-6.49061555865513E-07	6.25872609304198E-07	-6.25873097624624E-07	6.02684978158638E-07	6.02684321641557E-07	-5.79498161464440E-07	5.79497749408935E-07	-5.56311635445649E-07	-5.56311615681107E-07	5.33126331765961E-07	-5.33126300419235E-07	5.09942008070011E-07	5.09941995490066E-07	-4.86757543901942E-07	4.86757585865431E-07	-4.63574164161619E-07	-4.63574119142642E-07	4.40391962938985E-07	-4.40391898733794E-07	4.17209799135416E-07	4.17210372216327E-07	-3.94028494771877E-07	3.94028003429492E-07	-3.70847840502539E-07	-3.70847476719557E-07	3.47666648052453E-07	-3.47666766177374E-07	3.24487416263346E-07	3.24487161919063E-07	-3.01307561465929E-07	3.01307946529157E-07	-2.78128310755728E-07	-2.78128420191439E-07	2.54949783843741E-07	-2.54949802222053E-07	2.31771458116718E-07	2.31771455212168E-07	2.08594120917267E-07	2.08594067337295E-07	-1.85414974633894E-07	-1.85414957535716E-07	-1.62238612304299E-07	-1.62237354029727E-07	1.39060956157109E-07	1.39060939930306E-07	1.15882884076161E-07	1.15882951413093E-07	-9.27065965141985E-08	-9.27062492491354E-08	-6.95299877054262E-08	-6.95297078005843E-08	4.63529494435192E-08	4.63524666701765E-08	2.31758520573945E-08	2.31759023886201E-08
