8.354304812686588755e-02 6.706911727336158091e-02 -2.901241787021398982e-02 1.191016630568178872e-02 5.258222489188777056e-03 -2.439702485814674270e-03 1.255555621279153770e-03 -1.995895839235618634e-04 3.764783673080370364e-05 1.815533518985493774e-04 -7.115067007971721249e-05 -2.926101563855532757e-05 -1.175191495812421519e-05 4.325308920114054757e-06 1.341271972434597093e-06 2.781800627182608908e-07
6.706911727336158091e-02 1.526304003898767137e-01 -1.162518282766077243e-01 5.520076489161182542e-02 2.510646138872320993e-02 -1.176229620155205824e-02 6.056093885484036161e-03 -9.371794195243147085e-04 1.844056641992955058e-04 8.761150607113503451e-04 -3.433594421845188220e-04 -1.412684791440112545e-04 -5.673580923625936049e-05 2.088235682637479772e-05 6.475663282264399746e-06 1.343062330214547773e-06
-2.901241787021398982e-02 -1.162518282766077243e-01 1.982001658323380711e-01 -1.512983951195276955e-01 -7.798006843953701750e-02 3.774815205907934568e-02 -1.952042040511729054e-02 2.878559896746663623e-03 -6.079787694651906868e-04 -2.827358109351282237e-03 1.108106879295587708e-03 4.561923912271137601e-04 1.832098648155726839e-04 -6.743576931294849005e-05 -2.091222486507730209e-05 -4.337252407564558265e-06
1.191016630568178872e-02 5.520076489161182542e-02 -1.512983951195276955e-01 2.289701405082459895e-01 1.801336723448268839e-01 -9.921685142777907085e-02 5.276456167397915870e-02 -6.954083325344839403e-03 1.764499662681050978e-03 7.698789681331755924e-03 -3.017539001703282552e-03 -1.244668131767251613e-03 -4.998246661852424454e-04 1.840003971188834588e-04 5.706169066914238992e-05 1.183507630466307942e-05
5.258222489188777056e-03 2.510646138872320993e-02 -7.798006843953701750e-02 1.801336723448268839e-01 2.587901441582585726e-01 -2.127984020201353910e-01 1.269583532503623102e-01 -1.332974147452743556e-02 4.426797669138714600e-03 1.892795029117351480e-02 -7.415772069013790505e-03 -3.060521832096962155e-03 -1.228980962722233273e-03 4.524470116561099694e-04 1.403138755108244116e-04 2.910261055398788129e-05
-2.439702485814674270e-03 -1.176229620155205824e-02 3.774815205907934568e-02 -9.921685142777907085e-02 -2.127984020201353910e-01 3.075621958829017344e-01 -2.744474163887529738e-01 2.430920415148458188e-03 -1.855469555338216947e-02 -4.684065625246182363e-02 1.835407891844634959e-02 7.739689838741924122e-03 3.104734113029074434e-03 -1.144724902674768442e-03 -3.551432491408194501e-04 -7.368365863185413972e-05
1.255555621279153770e-03 6.056093885484036161e-03 -1.952042040511729054e-02 5.276456167397915870e-02 1.269583532503623102e-01 -2.744474163887529738e-01 4.023084708009276311e-01 6.183805505920346446e-02 4.964612621432038658e-02 9.736024419985805922e-02 -3.772912879572094813e-02 -1.611288934756775065e-02 -6.455591231140886052e-03 2.382540595736555404e-03 7.393766055135942653e-04 1.534388572855606187e-04
-1.995895839235618634e-04 -9.371794195243147085e-04 2.878559896746663623e-03 -6.954083325344839403e-03 -1.332974147452743556e-02 2.430920415148458188e-03 6.183805505920346446e-02 1.427936907022168689e-01 1.193488592294200124e-01 3.150620506653445396e-02 -1.295824733533446939e-02 -7.826011905308266625e-03 -3.097263572812260137e-03 1.165397475094667040e-03 3.633705631317097869e-04 7.569579367471457234e-05
3.764783673080370364e-05 1.844056641992955058e-04 -6.079787694651906868e-04 1.764499662681050978e-03 4.426797669138714600e-03 -1.855469555338216947e-02 4.964612621432038658e-02 1.193488592294200124e-01 1.016352091681080316e-01 -4.431674164267998539e-03 2.883383725332587175e-02 1.830854741347082495e-02 9.007246135590670638e-03 -3.564581049098330696e-03 -1.143521558913896275e-03 -2.414014366916684235e-04
1.815533518985493774e-04 8.761150607113503451e-04 -2.827358109351282237e-03 7.698789681331755924e-03 1.892795029117351480e-02 -4.684065625246182363e-02 9.736024419985805922e-02 3.150620506653445396e-02 -4.431674164267998539e-03 -1.928403183200475546e-01 1.842868501373009227e-01 9.164153464844068675e-02 3.848431598039225854e-02 -1.428805284141372416e-02 -4.435818070525659323e-03 -9.199113457515389804e-04
-7.115067007971721249e-05 -3.433594421845188220e-04 1.108106879295587708e-03 -3.017539001703282552e-03 -7.415772069013790505e-03 1.835407891844634959e-02 -3.772912879572094813e-02 -1.295824733533446939e-02 2.883383725332587175e-02 1.842868501373009227e-01 -2.687345949738531026e-01 -1.975383175776168621e-01 -9.304686344687770894e-02 3.548680236039838259e-02 1.106197821345593704e-02 2.294630832326835686e-03
-2.926101563855532757e-05 -1.412684791440112545e-04 4.561923912271137601e-04 -1.244668131767251613e-03 -3.060521832096962155e-03 7.739689838741924122e-03 -1.611288934756775065e-02 -7.826011905308266625e-03 1.830854741347082495e-02 9.164153464844068675e-02 -1.975383175776168621e-01 -2.526639359895775927e-01 -1.776576678292841327e-01 7.707100838416201805e-02 2.482478507933537359e-02 5.199872678090959599e-03
-1.175191495812421519e-05 -5.673580923625936049e-05 1.832098648155726839e-04 -4.998246661852424454e-04 -1.228980962722233273e-03 3.104734113029074434e-03 -6.455591231140886052e-03 -3.097263572812260137e-03 9.007246135590670638e-03 3.848431598039225854e-02 -9.304686344687770894e-02 -1.776576678292841327e-01 -2.279694167285681028e-01 1.509309923975812595e-01 5.508691586731878642e-02 1.188663179913355440e-02
4.325308920114054757e-06 2.088235682637479772e-05 -6.743576931294849005e-05 1.840003971188834588e-04 4.524470116561099694e-04 -1.144724902674768442e-03 2.382540595736555404e-03 1.165397475094667040e-03 -3.564581049098330696e-03 -1.428805284141372416e-02 3.548680236039838259e-02 7.707100838416201805e-02 1.509309923975812595e-01 -1.980652575115331715e-01 -1.162099964372531186e-01 -2.900388190590558538e-02
1.341271972434597093e-06 6.475663282264399746e-06 -2.091222486507730209e-05 5.706169066914238992e-05 1.403138755108244116e-04 -3.551432491408194501e-04 7.393766055135942653e-04 3.633705631317097869e-04 -1.143521558913896275e-03 -4.435818070525659323e-03 1.106197821345593704e-02 2.482478507933537359e-02 5.508691586731878642e-02 -1.162099964372531186e-01 -1.526172992426826636e-01 -6.706650834608644807e-02
2.781800627182608908e-07 1.343062330214547773e-06 -4.337252407564558265e-06 1.183507630466307942e-05 2.910261055398788129e-05 -7.368365863185413972e-05 1.534388572855606187e-04 7.569579367471457234e-05 -2.414014366916684235e-04 -9.199113457515389804e-04 2.294630832326835686e-03 5.199872678090959599e-03 1.188663179913355440e-02 -2.900388190590558538e-02 -6.706650834608644807e-02 -8.354264280347736826e-02
